Scenario - PC
Logfile written - 02/26/2016 11:46:43

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

	1	Response	1	21717	11551	1
	2	Response	1	23476	1646	1
	3	Response	1	24915	1253	2
	4	Response	1	36436	11441	1
	8	Response	12	245237	8297	1
	11	Response	12	382837	45590	1
	14	Response	12	497076	9535	1
	16	Response	12	556437	18743	1
	17	Response	12	638517	50669	1
	21	Response	11	752276	13801	1
	80	Quit		4500917	15425
